Xres,Yres
0.0,25.518
1.0,39.921499999999995
2.0,55.9265
3.0,66.64166666666667
4.0,75.13833333333334
5.0,83.635
6.0,87.895
7.0,91.38733333333333
8.0,94.03177777777779
9.0,95.87146153846155
10.0,97.24241176470588
11.0,98.34476470588235
12.0,98.89190909090908
13.0,99.37736363636363
14.0,99.54983333333332
15.0,99.58816666666667
16.0,99.5565652173913
17.0,99.36178260869565
18.0,99.167
19.0,98.85482608695652
20.0,98.54265217391304
21.0,98.15033333333334
22.0,97.72366666666666
23.0,97.28027272727273
24.0,96.82572727272726
25.0,96.37590909090909
26.0,95.93318181818181
27.0,95.49345454545454
28.0,95.06572727272727
29.0,94.638
30.0,94.20890909090909
31.0,93.77981818181819
32.0,93.34418181818182
33.0,92.9069090909091
34.0,92.46854545454545
35.0,92.02945454545456
36.0,91.59218181818183
37.0,91.15763636363637
38.0,90.72436363636363
39.0,90.29618181818182
40.0,89.868
41.0,89.41085714285714
42.0,88.95371428571428
43.0,88.52452173913044
44.0,88.09843478260869
45.0,87.67245454545454
46.0,87.24654545454545
47.0,86.81209090909091
48.0,86.36481818181818
49.0,85.917
50.0,85.467
51.0,85.017
52.0,84.56557142857143
53.0,84.11414285714287
54.0,83.67136363636364
55.0,83.22954545454544
56.0,82.803
57.0,82.383
58.0,81.96254545454546
59.0,81.54163636363637
60.0,81.12904545454546
61.0,80.73586363636365
62.0,80.34
63.0,79.92
64.0,79.5
65.0,79.08508695652174
66.0,78.67073913043478
67.0,78.24236363636363
68.0,77.80463636363636
69.0,77.36745454545455
70.0,76.9310909090909
71.0,76.49672727272727
72.0,76.07036363636364
73.0,75.644
74.0,75.23172727272727
75.0,74.81945454545455
76.0,74.44754545454545
77.0,74.08572727272727
78.0,73.71221739130435
79.0,73.33091304347826
80.0,72.94318181818181
81.0,72.54045454545454
82.0,72.13690909090909
83.0,71.726
84.0,71.31509090909091
85.0,70.90745454545454
86.0,70.50018181818182
87.0,70.09704545454545
88.0,69.69568181818182
89.0,69.30934782608696
90.0,68.93804347826088
91.0,68.56681818181819
92.0,68.1959090909091
93.0,67.825
94.0,67.44454545454546
95.0,67.06409090909091
96.0,66.70660869565218
97.0,66.3548695652174
98.0,65.969
99.0,65.54899999999999
100.0,65.13017391304348
101.0,64.71408695652174
102.0,64.298
103.0,63.953
104.0,63.608000000000004
105.0,63.344913043478265
106.0,63.10230434782609
107.0,62.825545454545455
108.0,62.51463636363636
109.0,62.174521739130434
110.0,61.766260869565215
111.0,61.358
112.0,60.93278260869565
113.0,60.5075652173913
114.0,60.14836363636364
115.0,59.817454545454545
116.0,59.53113043478261
117.0,59.289391304347824
118.0,59.026347826086955
119.0,58.67808695652174
120.0,58.32982608695652
121.0,57.89368181818182
122.0,57.44777272727273
123.0,57.08817391304348
124.0,56.765565217391305
125.0,56.48086956521739
126.0,56.25304347826087
127.0,56.018521739130435
128.0,55.72373913043478
