Xres,Yres
0.0,39.302
1.0,50.99033333333333
2.0,62.34571428571429
3.0,71.81466666666667
4.0,79.178
5.0,85.99600000000001
6.0,89.5982
7.0,92.76683333333334
8.0,95.04715384615385
9.0,96.5614
10.0,97.8434
11.0,98.58786363636364
12.0,99.10195454545455
13.0,99.38986956521738
14.0,99.45160869565217
15.0,99.47254545454545
16.0,99.33027272727273
17.0,99.188
18.0,98.93936363636364
19.0,98.69072727272727
20.0,98.38027272727274
21.0,98.05436363636365
22.0,97.70309090909092
23.0,97.3349090909091
24.0,96.96345454545455
25.0,96.58709090909092
26.0,96.21272727272728
27.0,95.84636363636363
28.0,95.48
29.0,95.12409090909091
30.0,94.76818181818182
31.0,94.39663636363636
32.0,94.02118181818182
33.0,93.64272727272727
34.0,93.26227272727273
35.0,92.88654545454546
36.0,92.51790909090909
37.0,92.14547619047619
38.0,91.75785714285715
39.0,91.37177272727273
40.0,90.99950000000001
41.0,90.62722727272728
42.0,90.23942857142858
43.0,89.84990476190477
44.0,89.47636363636364
45.0,89.10681818181818
46.0,88.74300000000001
47.0,88.383
48.0,88.011
49.0,87.621
50.0,87.23618181818182
51.0,86.8720909090909
52.0,86.508
53.0,86.12981818181818
54.0,85.75163636363636
55.0,85.38109090909091
56.0,85.01245454545455
57.0,84.65363636363637
58.0,84.30136363636363
59.0,83.94733333333333
60.0,83.59066666666666
61.0,83.23981818181818
62.0,82.90254545454546
63.0,82.56227272727273
64.0,82.195
65.0,81.82772727272727
66.0,81.46740909090909
67.0,81.10786363636363
68.0,80.73113636363637
69.0,80.34704545454545
70.0,79.97318181818181
71.0,79.60954545454545
72.0,79.2474090909091
73.0,78.88877272727274
74.0,78.53268181818183
75.0,78.1995
76.0,77.86631818181817
77.0,77.53557142857143
78.0,77.20509523809524
79.0,76.86772727272727
80.0,76.52863636363637
81.0,76.19395652173912
82.0,75.86221739130434
83.0,75.51514285714285
84.0,75.13228571428571
85.0,74.75754545454545
86.0,74.41527272727272
87.0,74.073
88.0,73.73118181818181
89.0,73.38936363636364
90.0,73.05772727272728
91.0,72.72863636363635
92.0,72.40786956521738
93.0,72.09265217391304
94.0,71.77354545454546
95.0,71.44536363636364
96.0,71.1169090909091
97.0,70.786
98.0,70.4550909090909
99.0,70.08286363636364
100.0,69.70604545454546
101.0,69.334
102.0,68.964
103.0,68.64195454545454
104.0,68.36786363636364
105.0,68.11231818181818
106.0,67.90004545454546
107.0,67.67782608695653
108.0,67.36608695652174
109.0,67.05434782608697
110.0,66.67272727272727
111.0,66.27363636363637
112.0,65.89418181818182
113.0,65.52781818181819
114.0,65.19818181818182
115.0,64.92363636363636
116.0,64.6550909090909
117.0,64.41054545454546
118.0,64.166
119.0,63.83121739130435
120.0,63.496434782608695
121.0,63.11472727272727
122.0,62.71290909090909
123.0,62.36518181818182
124.0,62.07154545454546
125.0,61.80313043478261
126.0,61.5935652173913
127.0,61.384
128.0,61.089454545454544
129.0,60.79490909090909
130.0,60.452727272727266
131.0,60.098636363636366
132.0,59.76281818181818
133.0,59.439181818181815
134.0,59.151434782608696
135.0,58.917521739130436
136.0,58.68413636363636
137.0,58.4555
138.0,58.22686363636364
139.0,57.925391304347826
140.0,57.615826086956524
141.0,57.269999999999996
142.0,56.9
143.0,56.570869565217386
144.0,56.30304347826087
145.0,56.041954545454544
146.0,55.841499999999996
147.0,55.641045454545456
148.0,55.37526086956522
149.0,55.10221739130435
150.0,54.78572727272727
151.0,54.44027272727273
152.0,54.110454545454544
153.0,53.80409090909091
154.0,53.51491304347826
155.0,53.29447826086957
156.0,53.07404347826087
157.0,52.852363636363634
158.0,52.630545454545455
159.0,52.36830434782609
160.0,52.08873913043478
161.0,51.801
162.0,51.501
163.0,51.20704545454546
164.0,50.9675
165.0,50.727954545454544
166.0,50.55569565217392
167.0,50.390913043478264
168.0,50.16463636363637
169.0,49.897363636363636
170.0,49.61230434782609
171.0,49.30056521739131
172.0,48.99204545454546
173.0,48.712500000000006
174.0,48.43295454545454
175.0,48.225
176.0,48.025
177.0,47.82004347826087
178.0,47.61178260869565
179.0,47.38336363636363
180.0,47.10790909090909
181.0,46.832521739130435
182.0,46.55773913043478
183.0,46.28295652173913
184.0,46.05756521739131
185.0,45.844521739130435
186.0,45.65231818181818
187.0,45.480954545454544
188.0,45.29147826086956
189.0,45.059739130434785
190.0,44.828
191.0,44.54191304347827
192.0,44.255826086956525
193.0,44.00136363636364
194.0,43.76045454545455
195.0,43.556304347826085
196.0,43.38891304347826
197.0,43.21421739130435
198.0,43.01030434782609
199.0,42.80639130434783
200.0,42.550826086956526
201.0,42.289521739130436
202.0,42.026
203.0,41.760999999999996
204.0,41.52478260869565
205.0,41.331739130434784
206.0,41.14121739130435
207.0,40.97339130434783
208.0,40.805565217391305
209.0,40.60017391304348
210.0,40.38539130434783
211.0,40.15231818181818
212.0,39.900954545454546
213.0,39.66695652173913
214.0,39.47347826086956
215.0,39.28
216.0,39.14608695652174
217.0,39.01217391304348
218.0,38.832913043478264
219.0,38.63421739130435
220.0,38.416391304347826
221.0,38.16986956521739
222.0,37.926391304347824
223.0,37.71030434782609
224.0,37.494217391304346
225.0,37.317181818181815
226.0,37.14990909090909
227.0,36.98621739130435
228.0,36.82491304347826
229.0,36.651739130434784
230.0,36.45086956521739
231.0,36.25
232.0,36.04217391304348
233.0,35.834347826086955
234.0,35.65817391304348
235.0,35.49556521739131
236.0,35.3444347826087
237.0,35.210521739130435
238.0,35.07139130434783
239.0,34.885304347826086
240.0,34.699217391304344
241.0,34.47591304347826
242.0,34.24330434782609
243.0,34.030181818181816
244.0,33.83654545454545
245.0,33.662625
246.0,33.534708333333334
247.0,33.40679166666666
248.0,33.239363636363635
249.0,33.06754545454545
250.0,32.88066666666666
251.0,32.687333333333335
252.0,32.49682608695652
253.0,32.31291304347826
254.0,32.129
255.0,31.983545454545453
256.0,31.83809090909091
257.0,31.701869565217393
258.0,31.56795652173913
259.0,31.414695652173915
260.0,31.24208695652174
261.0,31.06626086956522
262.0,30.877565217391307
263.0,30.6888695652174
264.0,30.533826086956523
265.0,30.382521739130432
266.0,30.25260869565217
267.0,30.13695652173913
268.0,30.00878260869565
269.0,29.851391304347825
270.0,29.694
271.0,29.495304347826085
272.0,29.296608695652175
273.0,29.122869565217393
274.0,28.95982608695652
275.0,28.815391304347827
276.0,28.69886956521739
277.0,28.580521739130432
278.0,28.44573913043478
279.0,28.31095652173913
280.0,28.150086956521736
281.0,27.982695652173913
282.0,27.823166666666665
283.0,27.671499999999998
284.0,27.522869565217388
285.0,27.4015652173913
286.0,27.280260869565215
287.0,27.164521739130432
288.0,27.050173913043476
289.0,26.919521739130435
290.0,26.772565217391307
291.0,26.622478260869567
292.0,26.459869565217392
293.0,26.29726086956522
294.0,26.16282608695652
295.0,26.031521739130433
296.0,25.920043478260865
297.0,25.82178260869565
298.0,25.71465217391304
299.0,25.58682608695652
