Xres,Yres
0.0,27.204
1.0,41.24666666666667
2.0,56.694
3.0,67.632
4.0,75.752
5.0,84.629
6.0,88.205
7.0,91.781
8.0,94.46309090909091
9.0,96.19200000000001
10.0,97.66922222222223
11.0,98.49533333333333
12.0,99.12863636363636
13.0,99.47272727272727
14.0,99.74425000000001
15.0,99.72550000000001
16.0,99.70675
17.0,99.53117391304347
18.0,99.31639130434783
19.0,99.03877272727273
20.0,98.69831818181818
21.0,98.33713636363636
22.0,97.92759090909091
23.0,97.51673913043479
24.0,97.09413043478261
25.0,96.67152173913044
26.0,96.24845454545455
27.0,95.82527272727273
28.0,95.40781818181819
29.0,94.99418181818181
30.0,94.58054545454544
31.0,94.16690909090909
32.0,93.74819047619047
33.0,93.30914285714286
34.0,92.87218181818182
35.0,92.45400000000001
36.0,92.03581818181819
37.0,91.6209090909091
38.0,91.20636363636363
39.0,90.78863636363636
40.0,90.36954545454545
41.0,89.95152173913043
42.0,89.5345652173913
43.0,89.11790909090908
44.0,88.70245454545454
45.0,88.287
46.0,87.86128571428571
47.0,87.43557142857144
48.0,87.0010909090909
49.0,86.56563636363636
50.0,86.13781818181819
51.0,85.71327272727274
52.0,85.28940909090909
53.0,84.86622727272727
54.0,84.4435909090909
55.0,84.02222727272726
56.0,83.6038695652174
57.0,83.2125652173913
58.0,82.82126086956521
59.0,82.42481818181818
60.0,82.0270909090909
61.0,81.6380909090909
62.0,81.2549090909091
63.0,80.85736363636364
64.0,80.43827272727273
65.0,80.02254545454545
66.0,79.62027272727272
67.0,79.218
68.0,78.79436363636364
69.0,78.37072727272728
70.0,77.94527272727274
71.0,77.51936363636364
72.0,77.11526086956522
73.0,76.72569565217391
74.0,76.33414285714287
75.0,75.93795238095238
76.0,75.55134782608695
77.0,75.20308695652173
78.0,74.8548260869565
79.0,74.48308695652173
80.0,74.10873913043478
81.0,73.727
82.0,73.34033333333333
83.0,72.93927272727274
84.0,72.52381818181819
85.0,72.1205652173913
86.0,71.74578260869565
87.0,71.371
88.0,70.98554545454544
89.0,70.60009090909091
90.0,70.227
91.0,69.857
92.0,69.49691304347826
93.0,69.1434347826087
94.0,68.78595454545454
95.0,68.41913636363637
96.0,68.052
97.0,67.682
98.0,67.312
99.0,66.91891304347826
100.0,66.52326086956522
101.0,66.119
102.0,65.70899999999999
103.0,65.34143478260869
104.0,65.03752173913043
105.0,64.74172727272727
106.0,64.519
107.0,64.29627272727272
108.0,63.97191304347826
109.0,63.63626086956522
110.0,63.23472727272728
111.0,62.789272727272724
112.0,62.36982608695652
113.0,61.989391304347826
114.0,61.619217391304346
115.0,61.34139130434783
116.0,61.06356521739131
117.0,60.78145454545455
118.0,60.49827272727273
119.0,60.16769565217391
120.0,59.805521739130434
121.0,59.42763636363637
122.0,59.01309090909091
123.0,58.61004347826087
124.0,58.310478260869566
125.0,58.01091304347826
126.0,57.783
127.0,57.573
128.0,57.307130434782614
129.0,56.98539130434783
130.0,56.64854545454546
131.0,56.25127272727273
132.0,55.854
133.0,55.54878260869565
134.0,55.24356521739131
135.0,54.99526086956522
136.0,54.77134782608696
137.0,54.52736363636364
138.0,54.25327272727273
139.0,53.96426086956522
140.0,53.61556521739131
141.0,53.26686956521739
142.0,52.91895652173913
143.0,52.57113043478261
144.0,52.27730434782609
145.0,52.01947826086956
146.0,51.77417391304348
147.0,51.558086956521734
148.0,51.342
149.0,51.032434782608696
150.0,50.722869565217394
151.0,50.374956521739136
152.0,50.010608695652174
153.0,49.680521739130434
154.0,49.401826086956525
155.0,49.132739130434786
156.0,48.95013043478261
157.0,48.76752173913044
158.0,48.522304347826086
159.0,48.261434782608696
160.0,47.97230434782609
161.0,47.65491304347827
162.0,47.34700000000001
163.0,47.077000000000005
164.0,46.807
165.0,46.602739130434784
166.0,46.40578260869565
167.0,46.19526086956522
168.0,45.97569565217391
169.0,45.732
170.0,45.431999999999995
171.0,45.132
172.0,44.822434782608696
173.0,44.51286956521739
174.0,44.264833333333335
175.0,44.043166666666664
176.0,43.83243478260869
