Xres,Yres
0.0,64.3
1.0,68.38
2.0,72.46
3.0,76.53999999999999
4.0,80.62
5.0,84.7
6.0,87.52
7.0,90.34
8.0,93.16
9.0,95.98
10.0,98.8
11.0,99.0
12.0,99.2
13.0,99.39999999999999
14.0,99.6
15.0,99.8
16.0,99.58
17.0,99.36
18.0,99.14
19.0,98.92
20.0,98.7
21.0,98.34
22.0,97.98
23.0,97.62
24.0,97.26
25.0,96.9
26.0,96.56
27.0,96.22
28.0,95.88000000000001
29.0,95.54
30.0,95.2
31.0,94.86
32.0,94.52
33.0,94.18
34.0,93.84
35.0,93.5
36.0,93.18
37.0,92.86
38.0,92.54
39.0,92.22
40.0,91.9
41.0,91.54
42.0,91.18
43.0,90.82
44.0,90.46
45.0,90.1
46.0,89.75999999999999
47.0,89.42
48.0,89.08
49.0,88.74000000000001
50.0,88.4
51.0,88.06
52.0,87.72
53.0,87.38000000000001
54.0,87.04
55.0,86.7
56.0,86.34
57.0,85.98
58.0,85.62
59.0,85.26
60.0,84.9
61.0,84.56
62.0,84.22
63.0,83.88000000000001
64.0,83.54
65.0,83.2
66.0,82.82000000000001
67.0,82.44
68.0,82.06
69.0,81.67999999999999
70.0,81.3
71.0,80.92
72.0,80.54
73.0,80.16
74.0,79.78
75.0,79.4
76.0,79.04
77.0,78.68
78.0,78.32
79.0,77.96
80.0,77.6
81.0,77.3
82.0,77.0
83.0,76.69999999999999
84.0,76.39999999999999
85.0,76.1
86.0,75.75999999999999
87.0,75.42
88.0,75.08
89.0,74.74000000000001
90.0,74.4
91.0,74.10000000000001
92.0,73.80000000000001
93.0,73.5
94.0,73.2
95.0,72.9
96.0,72.58
97.0,72.26
98.0,71.94
99.0,71.62
100.0,71.3
101.0,71.02
102.0,70.74
103.0,70.46000000000001
104.0,70.18
105.0,69.9
106.0,69.58
107.0,69.26
108.0,68.94
109.0,68.62
110.0,68.3
111.0,67.98
112.0,67.66
113.0,67.34
114.0,67.02
115.0,66.7
116.0,66.44
117.0,66.18
118.0,65.92
119.0,65.66000000000001
120.0,65.4
121.0,65.06
122.0,64.72
123.0,64.38000000000001
124.0,64.04
125.0,63.7
126.0,63.440000000000005
127.0,63.18
128.0,62.92
129.0,62.66
130.0,62.4
131.0,62.14
132.0,61.88
133.0,61.62
134.0,61.36
135.0,61.1
136.0,60.82
137.0,60.54
138.0,60.260000000000005
139.0,59.980000000000004
140.0,59.7
141.0,59.440000000000005
142.0,59.18
143.0,58.92
144.0,58.66
145.0,58.4
146.0,58.14
147.0,57.88
148.0,57.62
149.0,57.36
150.0,57.1
151.0,56.84
152.0,56.58
153.0,56.32
154.0,56.059999999999995
155.0,55.8
156.0,55.54
157.0,55.28
158.0,55.019999999999996
159.0,54.76
160.0,54.5
161.0,54.24
162.0,53.980000000000004
163.0,53.72
164.0,53.46
165.0,53.2
166.0,52.940000000000005
167.0,52.68
168.0,52.42
169.0,52.16
170.0,51.9
171.0,51.64
172.0,51.38
173.0,51.12
174.0,50.86
175.0,50.6
176.0,50.38
177.0,50.160000000000004
178.0,49.94
179.0,49.72
180.0,49.5
181.0,49.3
182.0,49.1
183.0,48.9
184.0,48.7
185.0,48.5
186.0,48.3
187.0,48.1
188.0,47.9
189.0,47.7
190.0,47.5
191.0,47.28
192.0,47.06
193.0,46.839999999999996
194.0,46.62
195.0,46.4
196.0,46.18
197.0,45.96
198.0,45.739999999999995
199.0,45.519999999999996
200.0,45.3
201.0,45.099999999999994
202.0,44.9
203.0,44.699999999999996
204.0,44.5
205.0,44.3
206.0,44.099999999999994
207.0,43.9
208.0,43.699999999999996
209.0,43.5
210.0,43.3
211.0,43.08
212.0,42.86
213.0,42.64
214.0,42.42
215.0,42.2
216.0,42.0
217.0,41.800000000000004
218.0,41.6
219.0,41.400000000000006
220.0,41.2
221.0,41.0
222.0,40.800000000000004
223.0,40.6
224.0,40.400000000000006
225.0,40.2
226.0,40.02
227.0,39.84
228.0,39.66
229.0,39.48
230.0,39.3
231.0,39.12
232.0,38.94
233.0,38.76
234.0,38.58
235.0,38.4
236.0,38.22
237.0,38.04
238.0,37.86
239.0,37.68
240.0,37.5
241.0,37.34
242.0,37.18
243.0,37.02
244.0,36.86
245.0,36.7
246.0,36.52
247.0,36.34
248.0,36.16
249.0,35.98
250.0,35.8
251.0,35.599999999999994
252.0,35.4
253.0,35.199999999999996
254.0,35.0
255.0,34.8
256.0,34.66
257.0,34.519999999999996
258.0,34.38
259.0,34.24
260.0,34.1
261.0,33.92
262.0,33.74
263.0,33.56
264.0,33.38
265.0,33.2
266.0,33.02
267.0,32.84
268.0,32.66
269.0,32.48
270.0,32.3
271.0,32.16
272.0,32.019999999999996
273.0,31.88
274.0,31.740000000000002
275.0,31.6
276.0,31.46
277.0,31.32
278.0,31.18
279.0,31.04
280.0,30.9
281.0,30.74
282.0,30.58
283.0,30.42
284.0,30.26
285.0,30.1
286.0,29.96
287.0,29.82
288.0,29.68
289.0,29.54
290.0,29.4
291.0,29.24
292.0,29.08
293.0,28.92
294.0,28.76
295.0,28.6
296.0,28.46
297.0,28.32
298.0,28.18
299.0,28.04
300.0,27.9
301.0,27.759999999999998
302.0,27.619999999999997
303.0,27.48
304.0,27.34
305.0,27.2
306.0,27.08
307.0,26.96
308.0,26.84
309.0,26.720000000000002
