Xres,Yres
0.0,65.027
1.0,70.683
2.0,76.9056
3.0,82.168
4.0,87.057
5.0,91.7393
6.0,94.522
7.0,96.942
8.0,98.24799999999999
9.0,99.35204545454545
10.0,99.7525
11.0,100.15295454545455
12.0,100.06448
13.0,99.92168
14.0,99.72576
15.0,99.45016
16.0,99.17456
17.0,98.893125
18.0,98.61104166666667
19.0,98.325625
20.0,98.036875
21.0,97.74475
22.0,97.42225
23.0,97.09975
24.0,96.75952173913043
25.0,96.41169565217392
26.0,96.07083333333334
27.0,95.74041666666666
28.0,95.41
29.0,95.07875
30.0,94.74749999999999
31.0,94.39769565217391
32.0,94.03552173913043
33.0,93.676375
34.0,93.32429166666667
35.0,92.97220833333333
36.0,92.62082608695653
37.0,92.26952173913044
38.0,91.92092000000001
39.0,91.57412000000001
40.0,91.22495652173913
41.0,90.85452173913043
42.0,90.48408695652174
43.0,90.12304347826087
44.0,89.76434782608695
45.0,89.41749999999999
46.0,89.0825
47.0,88.74529166666667
48.0,88.38820833333334
49.0,88.031125
50.0,87.68265217391304
51.0,87.33786956521739
52.0,86.99283333333334
53.0,86.64741666666667
54.0,86.302
55.0,85.96033333333334
56.0,85.61866666666667
57.0,85.28675
58.0,84.96133333333333
59.0,84.63491304347825
60.0,84.30447826086956
61.0,83.97404347826087
62.0,83.65075
63.0,83.32825
64.0,82.99741666666667
65.0,82.65825
66.0,82.31870833333333
67.0,81.97579166666667
68.0,81.632875
69.0,81.28091666666667
70.0,80.92508333333333
71.0,80.57073913043479
72.0,80.2198695652174
73.0,79.869
74.0,79.54566666666666
75.0,79.22233333333334
76.0,78.92225
77.0,78.63766666666666
78.0,78.34691666666666
79.0,78.0315
80.0,77.71608333333334
81.0,77.38726086956522
82.0,77.05508695652173
83.0,76.71545833333333
84.0,76.368375
85.0,76.02366666666667
86.0,75.70033333333333
87.0,75.377
88.0,75.05570833333333
89.0,74.73529166666667
90.0,74.42075
91.0,74.11991666666667
92.0,73.81908333333334
93.0,73.50512499999999
94.0,73.18970833333333
95.0,72.88074999999999
96.0,72.57825
97.0,72.27454166666666
98.0,71.95995833333333
99.0,71.645375
100.0,71.32670833333333
101.0,71.00629166666667
102.0,70.686125
103.0,70.36654166666666
104.0,70.04695833333334
105.0,69.7405
106.0,69.4355
107.0,69.13445833333333
108.0,68.837375
109.0,68.540875
110.0,68.249625
111.0,67.95837499999999
112.0,67.66216666666666
113.0,67.36383333333333
114.0,67.062375
115.0,66.753625
116.0,66.444875
117.0,66.12404347826087
118.0,65.80186956521739
119.0,65.49564000000001
120.0,65.20004
121.0,64.90483333333333
122.0,64.61316666666666
123.0,64.3215
124.0,64.03420833333332
125.0,63.74879166666666
126.0,63.46675
127.0,63.19258333333333
128.0,62.918416666666666
129.0,62.638999999999996
130.0,62.359
131.0,62.07879166666667
132.0,61.798375
133.0,61.51796
134.0,61.23756
135.0,60.95716
136.0,60.677
137.0,60.397000000000006
138.0,60.11691666666667
139.0,59.8365
140.0,59.55608333333333
141.0,59.29266666666666
142.0,59.0335
143.0,58.7645
144.0,58.48075
145.0,58.197
146.0,57.925000000000004
147.0,57.653000000000006
148.0,57.37741666666667
149.0,57.09825
150.0,56.82058333333334
151.0,56.55641666666667
152.0,56.29225
153.0,56.02458333333333
154.0,55.75541666666667
155.0,55.494279999999996
156.0,55.25188
157.0,55.009479999999996
158.0,54.75866666666666
159.0,54.50575
160.0,54.256499999999996
161.0,54.01275
162.0,53.769
163.0,53.5258
164.0,53.2826
165.0,53.03516666666667
166.0,52.783500000000004
167.0,52.531083333333335
168.0,52.27191666666667
169.0,52.012750000000004
170.0,51.7642
171.0,51.5202
172.0,51.27550000000001
173.0,51.028000000000006
174.0,50.780499999999996
175.0,50.553399999999996
176.0,50.3314
177.0,50.10575
178.0,49.871583333333334
179.0,49.63741666666666
180.0,49.398375
181.0,49.158791666666666
182.0,48.922200000000004
183.0,48.6886
184.0,48.455
185.0,48.21791666666667
186.0,47.98083333333334
187.0,47.75376000000001
188.0,47.53336
189.0,47.312916666666666
190.0,47.092083333333335
191.0,46.87125
192.0,46.65408
193.0,46.43848
194.0,46.21975
195.0,45.9885
196.0,45.75725
197.0,45.532759999999996
198.0,45.30996
199.0,45.08425
200.0,44.851749999999996
201.0,44.619249999999994
202.0,44.401239999999994
203.0,44.18484
204.0,43.97
205.0,43.7575
206.0,43.545
207.0,43.3514
208.0,43.1578
209.0,42.95995833333333
210.0,42.757875
211.0,42.556200000000004
212.0,42.358200000000004
213.0,42.1602
214.0,41.95956
215.0,41.757160000000006
216.0,41.55404166666667
217.0,41.344458333333336
218.0,41.13487500000001
219.0,40.930600000000005
220.0,40.7286
221.0,40.528040000000004
222.0,40.33324
223.0,40.13844
224.0,39.94525
225.0,39.75275
226.0,39.5652
227.0,39.389199999999995
228.0,39.21319999999999
229.0,39.02866666666666
230.0,38.842
231.0,38.65736
232.0,38.47576
233.0,38.294160000000005
234.0,38.1086
235.0,37.9226
236.0,37.73583333333333
237.0,37.547916666666666
238.0,37.36
239.0,37.182
240.0,37.004
241.0,36.8272
242.0,36.6516
243.0,36.476
244.0,36.2952
245.0,36.1144
246.0,35.93108333333333
247.0,35.745250000000006
248.0,35.560480000000005
249.0,35.38528
250.0,35.210080000000005
251.0,35.04016
252.0,34.87376
253.0,34.70683333333333
254.0,34.53516666666666
255.0,34.3635
256.0,34.20084
257.0,34.04204
258.0,33.8838
259.0,33.7278
260.0,33.5718
261.0,33.41552
262.0,33.25912
263.0,33.099000000000004
264.0,32.924
265.0,32.748999999999995
266.0,32.58152
267.0,32.41591999999999
268.0,32.25284
269.0,32.095639999999996
270.0,31.938439999999996
271.0,31.784119999999998
272.0,31.630519999999997
273.0,31.476919999999996
274.0,31.32332
275.0,31.169719999999998
276.0,31.018333333333334
277.0,30.867500000000003
278.0,30.718920000000004
279.0,30.573720000000005
280.0,30.428520000000006
281.0,30.283320000000003
282.0,30.13812
283.0,29.989880000000003
284.0,29.837080000000004
285.0,29.684280000000005
286.0,29.536520000000003
287.0,29.38932
288.0,29.245800000000003
289.0,29.1078
290.0,28.969800000000003
291.0,28.834875
292.0,28.700291666666665
293.0,28.5644
294.0,28.4272
295.0,28.29
296.0,28.152
297.0,28.014
298.0,27.8726
299.0,27.7278
