Xres,Yres
0.0,24.096
1.0,39.411
2.0,54.726
3.0,66.579
4.0,74.57000000000001
5.0,82.528
6.0,86.5195
7.0,90.44
8.0,93.1776
9.0,95.15
10.0,96.721
11.0,97.90350000000001
12.0,98.63104761904762
13.0,99.24485714285714
14.0,99.513
15.0,99.633
16.0,99.67425
17.0,99.53175
18.0,99.38925
19.0,99.09795652173914
20.0,98.79013043478261
21.0,98.40790909090909
22.0,97.97609090909091
23.0,97.521
24.0,97.03099999999999
25.0,96.53852380952381
26.0,96.03614285714286
27.0,95.53513636363637
28.0,95.04650000000001
29.0,94.55786363636363
30.0,94.06268181818182
31.0,93.56677272727273
32.0,93.05266666666667
33.0,92.5307619047619
34.0,92.00742857142858
35.0,91.48314285714287
36.0,90.9685
37.0,90.4635
38.0,89.96013636363637
39.0,89.46059090909091
40.0,88.95909523809523
41.0,88.44004761904762
42.0,87.921
43.0,87.43327272727274
44.0,86.94554545454545
45.0,86.43961904761905
46.0,85.92914285714285
47.0,85.41963636363636
48.0,84.91054545454546
49.0,84.39895454545456
50.0,83.88486363636365
51.0,83.3814090909091
52.0,82.90277272727273
53.0,82.42080952380952
54.0,81.90890476190476
55.0,81.397
56.0,80.93047826086956
57.0,80.46395652173914
58.0,79.97933333333333
59.0,79.48695238095239
60.0,79.02163636363636
61.0,78.57436363636364
62.0,78.12381818181818
63.0,77.66836363636364
64.0,77.20972727272728
65.0,76.73836363636363
66.0,76.267
67.0,75.78518181818181
68.0,75.30336363636363
69.0,74.81936363636363
70.0,74.33481818181819
71.0,73.86839130434784
72.0,73.41404347826088
73.0,72.9595
74.0,72.50450000000001
75.0,72.05631818181818
76.0,71.6695
77.0,71.28268181818181
78.0,70.85863636363636
79.0,70.43045454545455
80.0,69.99622727272727
81.0,69.55940909090909
82.0,69.12795652173912
83.0,68.7018695652174
84.0,68.27254545454545
85.0,67.83027272727273
86.0,67.388
87.0,66.95890909090909
88.0,66.52981818181819
89.0,66.12260869565218
90.0,65.72086956521738
91.0,65.32704545454546
92.0,64.94113636363637
93.0,64.5499090909091
94.0,64.14627272727273
95.0,63.74482608695652
96.0,63.36308695652174
97.0,62.98134782608696
98.0,62.59613043478261
99.0,62.21004347826087
100.0,61.81836363636364
101.0,61.421090909090914
102.0,61.02886956521739
103.0,60.648434782608696
104.0,60.268
105.0,59.90452173913044
106.0,59.54104347826087
107.0,59.172681818181815
108.0,58.80222727272727
109.0,58.43939130434782
110.0,58.08417391304347
111.0,57.73052173913043
112.0,57.38313043478261
113.0,57.03573913043478
114.0,56.680130434782605
115.0,56.323608695652176
116.0,55.961454545454544
117.0,55.59554545454545
118.0,55.23466666666666
119.0,54.88133333333333
120.0,54.528
121.0,54.19321739130435
122.0,53.8584347826087
123.0,53.51522727272727
124.0,53.16840909090909
125.0,52.845
126.0,52.545
127.0,52.243391304347824
128.0,51.92730434782609
129.0,51.61121739130434
130.0,51.29513043478261
131.0,50.97904347826087
132.0,50.66295652173913
133.0,50.346869565217396
134.0,50.030956521739135
135.0,49.715739130434784
136.0,49.40052173913043
137.0,49.08882608695652
138.0,48.777521739130435
139.0,48.472478260869565
140.0,48.17160869565217
141.0,47.874391304347824
142.0,47.58569565217391
143.0,47.297
144.0,46.9995
145.0,46.702
146.0,46.40117391304348
147.0,46.09813043478261
148.0,45.79534782608695
149.0,45.49317391304348
150.0,45.191
151.0,44.925583333333336
152.0,44.66016666666667
153.0,44.38417391304348
154.0,44.101130434782604
155.0,43.82395652173913
156.0,43.56047826086956
157.0,43.297
158.0,43.0395
159.0,42.782000000000004
160.0,42.52691304347826
161.0,42.27343478260869
162.0,42.020999999999994
163.0,41.771
164.0,41.521
165.0,41.26082608695653
166.0,40.99952173913044
167.0,40.73717391304348
168.0,40.47413043478261
169.0,40.214499999999994
170.0,39.96283333333333
171.0,39.711166666666664
172.0,39.468875
173.0,39.227624999999996
174.0,38.988521739130434
175.0,38.7515652173913
176.0,38.51833333333333
177.0,38.3
178.0,38.08166666666666
179.0,37.846
180.0,37.605999999999995
181.0,37.37141666666666
182.0,37.14225
183.0,36.91275
184.0,36.68025
185.0,36.44775
186.0,36.22034782608696
187.0,35.99513043478261
188.0,35.77333333333333
189.0,35.556666666666665
190.0,35.34
191.0,35.13173913043478
192.0,34.923478260869565
193.0,34.711958333333335
194.0,34.49904166666666
195.0,34.287749999999996
196.0,34.08025
197.0,33.872749999999996
198.0,33.660374999999995
199.0,33.44745833333333
200.0,33.23317391304348
201.0,33.01752173913044
202.0,32.80525
203.0,32.6065
204.0,32.40775
205.0,32.22233333333333
206.0,32.04025
207.0,31.859666666666666
208.0,31.681333333333335
209.0,31.503
210.0,31.319521739130437
211.0,31.13604347826087
212.0,30.955000000000002
213.0,30.775
214.0,30.59375
215.0,30.409583333333334
216.0,30.225416666666668
217.0,30.041625
218.0,29.857875
219.0,29.672874999999998
220.0,29.486625
221.0,29.301333333333332
222.0,29.124666666666666
223.0,28.948
224.0,28.774782608695652
225.0,28.60304347826087
226.0,28.438
227.0,28.283
228.0,28.128
229.0,27.968416666666666
230.0,27.808833333333336
231.0,27.6505
232.0,27.493000000000002
233.0,27.33441666666667
234.0,27.1715
235.0,27.00858333333333
236.0,26.850666666666665
237.0,26.694
238.0,26.535666666666668
239.0,26.37483333333333
240.0,26.214
241.0,26.059833333333334
242.0,25.90566666666667
243.0,25.749250000000004
244.0,25.591333333333335
245.0,25.43466666666667
246.0,25.283
247.0,25.13133333333333
248.0,24.979333333333333
249.0,24.82725
250.0,24.678333333333335
251.0,24.534166666666668
252.0,24.39
253.0,24.24791666666667
254.0,24.105833333333333
255.0,23.9675
256.0,23.831666666666667
257.0,23.69675
258.0,23.5655
259.0,23.43425
260.0,23.301565217391303
261.0,23.168521739130433
262.0,23.0366
263.0,22.9058
264.0,22.775
265.0,22.632916666666667
266.0,22.49083333333333
267.0,22.351499999999998
268.0,22.214
269.0,22.078
270.0,21.948
271.0,21.818
272.0,21.691666666666666
273.0,21.566250000000004
274.0,21.442666666666668
275.0,21.321833333333334
276.0,21.201
277.0,21.084333333333333
278.0,20.967666666666663
279.0,20.849249999999998
280.0,20.729666666666667
281.0,20.610000000000003
282.0,20.490000000000002
283.0,20.369999999999997
284.0,20.246333333333332
285.0,20.121750000000002
286.0,19.999333333333336
287.0,19.880166666666668
288.0,19.761
289.0,19.650166666666667
290.0,19.53933333333333
291.0,19.43375
292.0,19.331666666666667
293.0,19.228083333333334
294.0,19.118499999999997
295.0,19.008916666666664
296.0,18.898999999999997
297.0,18.789
298.0,18.6755
299.0,18.55675
